id,full_text,label,annotator
1.3869813145203098e+18,"Esta tarde tenemos un cita en Andalucía. Gracias a Andalucía Justa y Resiliente por la organización de esta tertulia virtual necesaria. 

No os la perdáis. https://t.co/kJyjpV5fsl",1,annotator_2
1.420386808387539e+18,"“Democratizar la globalización para salvar el planeta” 

Por Odón Elorza // Publicado en https://t.co/INrJvx45TV 

https://t.co/QWK4hMiuXl https://t.co/CXHCyOciIv",0,annotator_2
1.3602971642583572e+18,"🔴Estamos en directo hablando sobre ciudades sostenibles y municipalismo, poniendo en común experiencias, dificultades y éxitos de la gestión con @yayo_herrero @giuseppegrezzi y @janetsanz 
Organizado por @mareatlantica 
https://t.co/loo9zZuR2D",0,annotator_2
1.3594705158623068e+18,"TVE cruza todas las líneas rojas con su #manipulacionRTVE 👉🏻 hoy contra la Princesa de Asturias, un ataque más a la Corona. 

❌ La televisión de todos no puede estar fuera de la Constitución ❌ https://t.co/uKpf1Rrc28",-1,annotator_2
1.3597937244616172e+18,"👩🏻‍⚕️Por un mundo en el que se reconozca, en igualdad de condiciones, la fundamental contribución de la mujer al mundo de la ciencia y la investigación 🔬 https://t.co/J4cLD8EcHm",1,annotator_2
1.390289308775551e+18,@afernb Sabía que te gustaría. Luego lo comentamos ;),1,annotator_2
1.3910842709370511e+18,@maherro2 La libertad es lo que tiene 🤷🏿‍♀️,0,annotator_2
1.3768375871811297e+18,"Pedro Sánchez busca la paz con Maduro. 

Ya lo de la democracia para otro día. https://t.co/36ep62h3oz",-1,annotator_2
1.3675705088673833e+18,"Gracias @TereMalladaPP y a todo el @PP_Asturias por vuestra hospitalidad y esta jornada tan productiva con compañeros y empresarios, son momentos complicados para el turismo y debemos estar a su lado apoyando y protegiendo a nuestro sector más importante, aplaudo vuestra apuesta. https://t.co/oKul1zqTMx",1,annotator_2
1.3639353663072748e+18,"Lo sabían y lo ocultaron. 

https://t.co/5ffWOGNRrd",-1,annotator_2
1.3522975755048837e+18,El Parlamento Europeo vota a favor de reconocer a Guaidó como presidente legítimo de Venezuela https://t.co/uvPVFS5XYv a través de @larazon_es,0,annotator_2
1.3816219887546655e+18,"📍BBVA i Banco Santander són els bancs espanyols q més han finançat empreses d'armes subministradores dels països involucrats en la guerra al #Iemen, amb més de 5.000 milions d $
 
📍Ho revela aquest nou informe👇#NoBancaArmada #StopArmasContraYemen 

https://t.co/DLrgQtr6Cj https://t.co/7JaTPJGQJ4",0,annotator_2
1.371175207298347e+18,"@Almuden51060054 @populares Mucha gente válida, sí",1,annotator_2
1.3831312417975337e+18,"“La jerarquía católica dice una cosa en privado y en público todo lo contrario”.
Miguel Hurtado, superviviente de violencia sexual en el seno de la Iglesia. 

https://t.co/3pMmLWQlYn",-1,annotator_2
1.409932312855421e+18,"🇪🇺🇪🇸 🇮🇪 Interesante y productiva reunión con la embajadora de Irlanda, Síle Maguire @IrlEmbMadrid. Trabajaremos en la Comisión @Congreso_Es  @Senadoesp para la UE con homólogos irlandeses y nos reuniremos con Secretario de Estado para Europa irlandés. ¡Gracias Síle! https://t.co/DkjPvup9Ki",1,annotator_2
1.3910191224571863e+18,Qué buen sábado se ha quedado... https://t.co/DfcGSxbAqX,1,annotator_2
1.388549354215125e+18,Pregunta Ayuso qué he estado haciendo esta semana: https://t.co/EAjGbDRy0g,0,annotator_2
1.3851465783321764e+18,"Hoy 22 de abril es el aniversario del nacimiento de la mujer que cambió el mundo: Isabel, por @pfbarbadillo https://t.co/9BTYx65xsD vía Lo De Cultura https://t.co/o5kySzIySH https://t.co/fnchbZcrZI",1,annotator_2
1.4123139187484795e+18,"En Córdoba ayer también salimos a la calle a pedir justicia para Samuel, mirar a la cara a la homofobia y decirle a los homófobos que España no va a volver a la oscuridad de los armarios. https://t.co/TCrkXQCiUR",0,annotator_2
1.3678109247158682e+18,Algunos expertos aseguran que 4 Tn de basura pueden producir la misma energía que una tonelada de otros combustibles. https://t.co/abLymKgq7R,0,annotator_2
1.3747783971262423e+18,@GPPopular @javier_merino Aquí tienes la estrategia del ministerio de cara a los JJOO https://t.co/YG1QvwjXqw,0,annotator_2
1.4132473283081912e+18,Una masacre más en Colombia 👇🏿 https://t.co/pNlmtgA8dI,-1,annotator_2
1.4210315667725148e+18,"Los abandonaron en mitad d la pandemia, intentaron quedarse con sus ahorros y no les devuelven lo q es suyo. #gobiernodelaruina El retraso d M. Jesús Montero en compensar a las CCAA x el IVA cuesta ya más d 100 millones a Hacienda en intereses https://t.co/19ME5ieed1 @GPPopular",-1,annotator_2
1.362437640100921e+18,"Pese al ruido, hoy hemos conseguido sacar adelante:

✔️Decreto Ley de prórroga de los ERTE que salvan millones de empleos

✔️Decreto Ley que reduce la desigualdad de género en las pensiones

@gpscongreso 

Frente a boicoteadores y cenizos 

#Sumamos y #Seguimos https://t.co/VFwIKaXfDD",-1,annotator_2
1.3918013782096855e+18,"Catorce meses después, el Tribunal Constitucional sigue sin dar respuesta a los 17 recursos de ⁦@vox_es⁩ - #SoloQuedaVox  https://t.co/5w9GDBbQhL",-1,annotator_2
1.4116363431223132e+18,Un refresquito de la memoria sobre cómo se construyó - sin pruebas - la acusación contra @isaserras https://t.co/IDEKDeAEcP,-1,annotator_2
1.3873194860223652e+18,"Otra querella contra Ada Colau, archivada.

La ofensiva judicial solo busca generar ruido y desconfianza contra las políticas transformadoras del Ayuntamiento. No se lo permitamos.
https://t.co/MWqDyeKmB6",-1,annotator_2
1.3786689248379576e+18,"El verdadero dilema que plantea el #4M es si queremos en Madrid un Gobierno serio con @equipoGabilondo o un Gobierno de ultraderecha y derecha extrema con más injusticia social, corrupción, demagogia y transfuguismo. Paremos con nuestro voto el Gobierno de Colón. #GobernarEnSerio https://t.co/J9aYCLIm6o",-1,annotator_2
1.3965851653638472e+18,"Si van a tocarme los huevos, al menos no se rasquen los suyos, y hagan los deberes. 

Que a mi pillarme en un renuncio es muy, muy improbable.  Y dejarles a los pies de los caballos, me lo ponen a huevo.  

Y me gusta currarme las polémicas, a mi sí.",-1,annotator_2
1.3678656437987738e+18,"🙏🙏 Bonito mensaje para el 8M🙏🙏
Un ave Maria a la Virgen, no vendría nada mal‼️ https://t.co/OMHQOGAK7k",x,annotator_2
1.4124081918586593e+18,"La comunitat internacional ha de garantir que les properes eleccions se celebrin en un marc democràtic, ja que hi ha polítiques amenaçades de mort.

També cal un acompanyament internacional a les protestes convocades pel 20 juliol per evitar més massacres.",-1,annotator_2
1.3681756274346148e+18,Una cantinflada de Sánchez propia de Corea del Norte para blanquear a la banda de asesino de Bildu con los que gobierna https://t.co/dMgxogjfEQ,-1,annotator_2
1.4210326565574615e+18,"El microplástico también está en el aire (y puede viajar hasta las montañas). Diversos estudios han demostrado que el plástico está en todos lados (incluso en lo que comes), en la sal marina y también en la cerveza. https://t.co/hQBNwfRf1e",0,annotator_2
1.4121664422423634e+18,"Este país nunca se va a resignar a la violencia homófoba ni a los discursos que la alimentan. Las calles ha respondido hoy y lo harán siempre contra las agresiones y el odio. 

Por Samuel, por nuestras libertades, por los derechos que defenderemos sin tregua. https://t.co/3T0LnIQ2wl",0,annotator_2
1.4033122654457528e+18,@psoe_fuente hoy con @JuanEspadasSVQ de campaña en nuestra provincia. #ElCambioParaGobernar https://t.co/jIjdCgZaT0,1,annotator_2
1.4159644392795423e+18,"El problema no es que “se han quedado viejos” es una cuestión de (in)competencia, de competencias y de estructura de gobierno. La escisión ciencia y universidad es insostenible, ocupe quien ocupe la cartera en cada caso.¡Esto si q es viejo, ineficaz, ineficiente e incomprensible! https://t.co/7byB4CKgmr",-1,annotator_2
1.3649571550534287e+18,"Muchas mujeres con talento, emprendedoras de todos los ámbitos en nuestra Andalucía pero parece que más que el talento femenino andaluz les ha pesado el talante machista de quienes les apoyan o quizá nunca creyeron en nuestras capacidades? Manifiestos vacíos. https://t.co/qHzOu0RwLW",-1,annotator_2
1.4029742741477868e+18,"A ver si encuentras las diferencias @ximopuig

Qué malvados son los madrileños!!! https://t.co/3L7uJlCVCW",-1,annotator_2
1.408487038505132e+18,Por qué las mujeres pedalean mucho menos que los hombres. https://t.co/pBIVSMKwtI,0,annotator_2
1.399768431587627e+18,"@ann_sess @vox_es Mentira. Donde el aborto es ilegal, su número es un 90% inferior",0,annotator_2
1.3967346505261916e+18,"Amb @elsa_artadi fa setmanes que, des del Congrés i Ajuntament de BCN, instem al Gobierno Progresista a posar-se al costat de les pimes i sancionar les grans empreses moroses espanyoles que deuen 80.000M€ en factures.
Gràcies @OctuvreCAT per explicar allò q els mitjans silencien https://t.co/nS1UCc7Knu",-1,annotator_2
1.3616862854511657e+18,"Señorías de VOX,

En mi nombre, en nombre del pueblo gitano, y de todas las personas que llevan marcadas las cicatrices de los duros latigazos de ese discurso del odio que ustedes promueven: nunca más volveremos a agachar la cabeza.

🌹  @BeaMCarrillo
 
#LeyZeroloSí https://t.co/tGy9jxO2WV",-1,annotator_2
1.363854224707248e+18,"@DrLanau Sobre todo lo de ""humildes"",  que no recalcaré nunca suficiente😅😊",1,annotator_2
1.4152648807399547e+18,"Una decisión muy acertada.
Un tándem imbatible.
¡Enhorabuena @Mtelladof ! https://t.co/pccvAeCC4G",1,annotator_2
1.3830547790191002e+18,@kilianj Parabéns!!!,1,annotator_2
1.4193178891826668e+18,Enhorabuena!!! El PP cierra filas con Prohens https://t.co/TbiE6EcULW a través de @Uhmallorca,1,annotator_2
1.3863944846241587e+18,Muchas felicidades @alejanvalverde y gracias por  hacernos disfrutar día tras día. https://t.co/FNxZL2iaAe,1,annotator_2
1.396099587761447e+18,Es magnífico https://t.co/dhOyggdRmD,1,annotator_2
1.4047591548169134e+18,@porelcule @javtt9000 No 😳,0,annotator_2
1.405529651313664e+18,@MARICRU72662202 ¡Muchísimas gracias por sus palabras!,1,annotator_2
1.3573206295281992e+18,@victorsotillo3 @la8soria @OndaCeroSoria @OndaCero_es Mucha suerte en esta nueva etapa.,1,annotator_2
1.4128380911659418e+18,"@Eumo_Editorial @MagiCamps @FinestraLectora @XLlibres @EnricGoma @IvanSolivellas @mardedubtes @mirmalloret @pauetvidal Gràcies, companys!",1,annotator_2
1.4076935416278057e+18,Hoy es el Día de las Naciones Unidas para la Administración Pública y coincide con el décimo aniversario de la llegada del PP al Gobierno de la @dipucordoba. Quiero reivindicar el importante papel que realiza la administración provincial para nuestro entorno rural. https://t.co/TqBdME9rOb,1,annotator_2
1.3714706951636582e+18,"Todo mi apoyo,y solidaridad. https://t.co/dJGWZ5Veba",1,annotator_2
1.3902673243353293e+18,"Portavoz PSOE en Comisión Ecológica: ""Nos asomamos a una nueva primavera en Occidente, la luz al final del túnel. Porque el presidente Biden ha reconocido que el cambio climático es una amenaza existencial"". 

Sí, lo ha dicho.",1,annotator_2
1.3859002147504292e+18,Llega @Santi_ABASCAL y @monasterioR a la plaza de toros de San Sebastián de los Reyes https://t.co/gvhc2PGLCv,0,annotator_2
1.4124663953387151e+18,"Y somos muy eficaces en nuestra acción judicial, ya se lo dijo Santiago Abascal en el Congreso. 

Vox se querella contra el 'Govern' por el fondo para las fianzas del Tribunal de Cuentas - Libertad Digital https://t.co/EbQ2fCL4up",0,annotator_2
1.387134233496408e+18,"Caravana de coches de Solidaridad para el 1º de Mayo.
¡Os veo en Soria el 1 de Mayo!
⁦@VoxSoria⁩ ⁦@solidaridad_esp⁩  https://t.co/aTlIw4F0Pp",1,annotator_2
1.373008810462298e+18,"Tenemos memoria Echenique,  responsables de la negligente gestión del Gobierno socialcomunistarra. 
¿Algo que decir? https://t.co/PPscOhsweT",-1,annotator_2
1.3967894134730957e+18,"@finslagorra_1 @OctuvreCAT He estat diferents ocasions cap de lista a diferents eleccions,  i sempre per elecció democràtica  dels meus companys. Com tu ja tens clar que vols votar,i com s’ha comprovat no depen de les persones que hi hagi a la llista, tots tranquils. Tu també amb la teva meditada decisió",x,annotator_2
1.3625153907698074e+18,Hoy #DiaInternacionalAsperger quiero mostrar mi reconocimiento y apoyo a las personas con #Asperger #TEA y sus familias. https://t.co/yGtlZ2oI4i,1,annotator_2
1.4101557921421558e+18,"Mi respuesta frente al ataque de odio en las escuelas.

Gracias a @osoigocom por darme la oportunidad de responder a preguntas de los españoles. https://t.co/ntFZNn7ax6",0,annotator_2
1.379414894496338e+18,No pienses que a ti no te va a pasar. https://t.co/1PDN2vhDkx,0,annotator_2
1.4172615328539812e+18,Interesante artículo de Juan Manuel de Praga. Como tenga razón se avecina una hecatombe¡¡¡ https://t.co/AXHtAXSxKd,1,annotator_2
1.4048040826074604e+18,"Hace 44 años, RTVE emitió cinco horas de “Esta noche es fiesta”, de José Mª Íñigo, un programa especial a la espera del recuento de las primeras elecciones democráticas.

Noche electoral del 15 de junio de 1977 - https://t.co/JxP8BUamTt https://t.co/PgXnSq5UGT a través de @rtve",0,annotator_2
1.4095202622954783e+18,"¡Nada que añadir , ella sola se desautoriza! Irene Montero, sobre el uso de ""todes"": ""El masculino neutro es político y sirve para decir a las mujeres que no valemos"" | España https://t.co/Ul37jLfEWR",-1,annotator_2
1.3722111407349473e+18,Orgullo de @socialistavasco compañero @enekoandueza https://t.co/KAne3xT0WC,1,annotator_2
1.3916612796144722e+18,"“Me he quedado en Andalucía para cambiar las cosas, l@s mejores son quienes tienen que estar en la organización “
@susanadiaz 
#LaHoraSusanaDiaz https://t.co/cde9nVNxtp",1,annotator_2
1.3954485374297088e+18,"Sr.@abalosmeco no cree que ya va siendo hora de reponer los servicios ferroviarios perdidos por la #covid?
Trenes atestados con vagones completos. 
El de hoy jueves es un Madrid-León de las 20:20h. 
Más frecuencias ya, por necesidad y por seguridad. https://t.co/5qZTGtYBoI",0,annotator_2
1.3889480523885527e+18,🧑‍🚀 Ya no sabe qué hacer para irse... https://t.co/yBsstGK26F,x,annotator_2
1.364153358928511e+18,"@Maria17180659 @FamNumerosas @gabrielrufian @capdevilajoan @Esquerra_ERC @herreradamas Nada de lo propuestoto va al margen de la renta, nada. Saludos.",0,annotator_2
1.3809637141202289e+18,"Este señor ha mostrado una enorme solidaridad con un compañero que pasa por un mal momento. Su discreción le impide dar más detalles. Pero por cosas así, #EstoEsVox https://t.co/wgnokz08Tg",1,annotator_2
1.3940358257137623e+18,"Han estado en contra del divorcio, del aborto, del matrimonio gay, de la eutanasia, de la subida del salario mínimo...recortaron en dependencia, sanidad y educación. Su libertad es una caricatura de la mía. (Por cierto, en Toledo también hay toros y cañas 😜) https://t.co/0zA6Sbqt7h",-1,annotator_2
1.3765428222418575e+18,"-En Podemos tenemos un maltratador, un pederasta, un defraudador de la seguridad social, un agresor de policías, un narcotraficante, un marxista convertido en psicópata... ¿y si ponemos a un mantero?

+No hay huevos.

-Sujétame el cubata. https://t.co/gIvkXbkHZt",-1,annotator_2
1.3592172867337912e+18,"En Tarragona el PP:
-Proyectó el AVE
-Liberó peajes
-Mejoró el puerto y aeropuerto
-Construyó la A27, tramos de la A7 y del Corredor Mediterráneo

Proponemos:
-Ayudas al sector turístico de Costa Dorada
-Plan de recuperación Deltebre
-Petroquímica de hidrógeno
-Hospital JuanXXIII https://t.co/LvAoplbQAB",1,annotator_2
1.3690252195040543e+18,"y 10.- de la @FDisenso (con el arranque de un nuevo producto: ""Efemérides"")

https://t.co/i8vdGkCKmd

Se habrán publicado más cosas (o deberían haberlo hecho). Les dejo estas 10, que están bien.",0,annotator_2
1.3884175757181706e+18,"Jordi Turull, aquell possible president, obre una porta https://t.co/cupA9nkJpG",x,annotator_2
1.4069146496442737e+18,"Esta semana se ha publicado el 6º Informe de #Farmacovigilancia sobre  #VacunasCOVID19 de la 
@AEMPSGOB

⬜️Información sobre cada vacuna autorizada
⬜️Proyectos de investigación
⬜️Preguntas y respuestas frecuentes https://t.co/oBKUNJfLQF",0,annotator_2
1.4196722553286697e+18,"Ni @vox_es ni sus 4 millones de votantes vamos a consentir las continuas faltas de respeto y desprecios por parte de @populares.

👉No debemos olvidar que en #Ceuta VOX es la formación más votada.
👉⛔️POPULARES TRAIDORES⛔️
👉#SoloQuedaVox🇪🇸
👉#NiUnPasoAtras💪 https://t.co/ZCkzJd0juG",-1,annotator_2
1.4095312938267525e+18,"Quien bloquea la renovación de los órganos constitucionales es el PSOE que incumple su programa, la Constitución y las resoluciones europeas.

Que no cuenten con nosotros para seguir con su nepotismo y ahondar en la ilegalidad e impunidad de quienes mantienen a Sánchez en Moncloa https://t.co/bOJfKmDHUZ",-1,annotator_2
1.3801980260950385e+18,El Congreso aprueba la ley de Cambio Climático y la envía al Senado para el trámite final https://t.co/X3HW2O9NL8 vía @eldiarioes,0,annotator_2
1.3660363569427456e+18,"Desde estas islas volcánicas, sabedoras de sufrimiento y orgullo, ¡feliz día al hermano pueblo andaluz!

Feliz Día de Andalucía. https://t.co/64c6k34fxL",1,annotator_2
1.4138128030985257e+18,@FernandoHValls Cómo sabes!! 😉,0,annotator_2
1.3888249500988334e+18,@goudevb @Monica_Garcia_G @monasterioR Está muy bien dar ejemplo de fecundidad familiar. Edpaña se va por el despeñadero por falta de niños.,-1,annotator_2
1.39070173532536e+18,Toda una generación de niños aterrorizados por la monserga clima-apocalíptica: https://t.co/LeuBH5U1BP,-1,annotator_2
1.3642017241273797e+18,"La hostelería se hunde un 71% en Baleares y un 60% en Canarias: Madrid resiste y cae menos de la mitad 
https://t.co/VNu87BC46p",0,annotator_2
1.3824206156851528e+18,A @sanchezcastejon hoy le han dado un buen baño de realidad. Bravo @pablocasado_ !!! https://t.co/AQXrdjLdtA,1,annotator_2
1.3907766523854277e+18,@GaboDua @HHFijezaya @VDombrovskis @miqueliceta Feito!! 👍,x,annotator_2
1.4058421944020992e+18,"Comisarios políticos de @La_SER:
No es racista constatar una realidad ni salir en defensa de los inmigrantes legales. https://t.co/RplxOBO9HX",-1,annotator_2
1.3765814475035195e+18,"👉🏼 Hemos presentado un recurso ante el Tribunal Constitucional por el ataque a la libertad y la calidad educativa de esta ley que busca el adoctrinamiento y el pago a nacionalistas.

🔴 La LOMLOE ataca la libertad de las familias.

#StopLeyCelaá https://t.co/deAA9z3JCY",-1,annotator_2
1.389288910912729e+18,@javierpadillab Precioso .,1,annotator_2
1.4018267141462016e+18,"Me encanta, me refiero a @MeerRocio .
Una grande de @VOX_Congreso , sigue así , no cambies. https://t.co/oaZPmrdxyz",1,annotator_2
1.4108660319004795e+18,"Vox se presentará como acusación en el caso de los menores del 'hotel covid' en Palma https://t.co/TzGPdCURfM a través de @voz_populi 
#VOXÚtil",0,annotator_2
1.375012981977809e+18,"5 - l’estat espanyol continua a la cua d’ajuts directes a autònoms i pimes afectats per les mesures lluita contra el #COVID19 
6- la concepció d’aquest RDL es centralista on les CCAA sols fan de gestoria sense capacitat d decisió 
(3/4)",x,annotator_2
1.3746831094305915e+18,"La Presidente del Congreso deja medio minuto de más a la podemita pero con VOX  nos cierran el micrófono en el segundo 1.
El sectarismo de la Cámara  es lamentable.",-1,annotator_2
1.3830050395019346e+18,"“72 países criminalizan las relaciones afectivas o sexuales entre personas del mismo sexo y 10 las penalizan con pena de muerte.
Violaciones correctivas a lesbianas,  penas de prisión.Y la pena de muerte”.

@socialistavasco 
@PSEBizkaia 
@fsanmartin2014 
@Ubanibazan https://t.co/oCDrJAyF6m",0,annotator_2
1.3657701188236943e+18,@IsaiasLafuente @A3Noticias Colega...y ahora q hago con el q había comprado para ponérmela?,0,annotator_2
1.4208300793415352e+18,@MJauregiLasa Besarkada handi bat!,x,annotator_2
1.380805470659752e+18,"La última gota en un vaso que lleva rebosado demasiado tiempo ya.

La delegación de Gobierno en Canarias (dependiente del Ministerio de Política Territorial y Función Pública-PSOE) prohíbe una concentración en la sede del partido en protesta por la gestión migratoria.",-1,annotator_2
1.3769970534238904e+18,"Te quieren desmotivado
Te quieren que no votes
Por que no te quieren 

Un día lo cambia todo. Vota progresista. Vota el 4 de Mayo.",-1,annotator_2
1.397196789313323e+18,Nuestro país no puede acostumbrarse ni resignarse a la #ViolenciaMachista. Minuto de silencio en el #Pleno del @Congreso_Es por las 14 mujeres y 6 menores asesinados ya en 2021; 5 mujeres y un niño en los últimos 7 días ¡Basta ya! ¡Las queremos vivas! https://t.co/HAfWFt6mRP,0,annotator_2
1.3906013498223084e+18,"“Alivio”.

¿¿Alivio??

🙄🙄 https://t.co/GxAUpQuQea",x,annotator_2
1.4205125023250678e+18,"Espanya vintage, però La Caixa ja no ens avala. Cal llegir Cabanas: “El crèdit de la Caixa a la Generalitat del 1932 coincideix quantitativament amb el que ara hauria d’avalar al govern. No cal dir que 5 milions de pessetes del 1932 no són equivalents a 5 milions d’€ del 2021”. https://t.co/t5wtPjGMwb",x,annotator_2
1.3645347245517292e+18,Esta campaña de @IgualdadGob para el #8M me parece una maravilla. https://t.co/ZoBIGSP2eU,1,annotator_2
1.410621633216254e+18,¡Sois realmente buenos!Muchas gracias por un trabajo que nos hace disfrutar a quienes gozamos con la historia. 👏👏👏👏 https://t.co/wvIVtm9C5q,1,annotator_2
1.3951069559250002e+18,"@monicaoltra Gracias, vicepresidenta. Trabajando de la mano estoy segura de que vamos a dar una salida a esta crisis basada en los derechos humanos.",1,annotator_2
1.3714117068077916e+18,"Ministeri i Inspecció de Treball defensant els drets laborals, contra l’abús en la contractació temporal i la precarietat:
“En esta campaña, se han transformado en indefinidos 60.893 contratos temporales hasta el 11 de marzo...”
#NoMésPrecarietat

https://t.co/z6LVq7dZCq @el_pais",x,annotator_2
1.3825959292289106e+18,"Tienes hasta el 2️⃣4️⃣ de Abril para solicitar el voto por correo. 

📩  Si no puedes ir el 4 de Mayo. VOTA por correo es sencillo y seguro.

No lo olvides. Todos los votos cuentan. #HazloXMadrid https://t.co/pR5BleMd01",0,annotator_2
1.374052159155798e+18,"Precio que ha costado mucho dolor por la pérdida de nuestras familias a mano de la organización asesina a la que protege, apoya o justifican el brazo político del etarra Otegi.  Y cada gesto hacia ellos de quienes se les presupone que están al lado de las víctimas, es doloroso",-1,annotator_2
1.3826634774084485e+18,Un árbol sano puede secuestrar (absorber) cerca de 20 kg de dióxido de carbono al año y hasta 1 tonelada en cuarenta años. https://t.co/cY4gmnOYqY,0,annotator_2
1.4130688720523182e+18,Comienza el conversatorio sobre Salud Sexual y Reproductiva organizado por @inmujeres https://t.co/TFSq6i5zP6,0,annotator_2
1.4079885314237645e+18,"🟥 Alejandro Soler: “La reactivación del #IMSERSO es una excelente noticia para nuestros mayores y para el sector turístico”

👉 El programa moviliza casi 280 millones de euros para temporada 2021/2022 y permite que 816.000 mayores viajen por todo el país

https://t.co/bwGEpWe3SL",1,annotator_2
1.409206417383383e+18,@guillermomeijon Gracias Guillermo!! Un placer ir a tu tierra 🌹,1,annotator_2
1.408012827986645e+18,"El PSOE ha tomado una decisión, echarse en manos de los radicales para recoger la mayoría Frankenstein. 
El PP no va a negociar sus principios.

 https://t.co/gqt01N3uva",-1,annotator_2
1.373984431854256e+18,.@ONU_es denuncia que la cotización del agua en el mercado de futuros viola derechos humanos básicos. https://t.co/8KeniTTiTT,0,annotator_2
1.37248079304661e+18,"@AFMarot De moment, avui guanyem un nou dret. Un que no voldriem haver de fer servir mai, però que ens fa més lliures i més adults. 
Hi ha molta feina, i seguirem treballant, però avui celebrem, no? que ha costat molt i és una bona notícia",x,annotator_2
1.3860724411857797e+18,Todo demócrata es antifascista o no es demócrata. #L6Ncrispación,-1,annotator_2
1.396506368249639e+18,"@abelcaballero sigue arrasando en #Vigo a un PP que no levanta cabeza!
 https://t.co/vOXsfeFImj",-1,annotator_2
1.386354500429095e+18,"@PabloAStefanoni Excelente artículo, Pablo. Es clave entender cómo funciona la red que están intentando construir.",1,annotator_2
1.390964455639552e+18,@cayetanaAT La sinceridad del monarca. La cultura como símbolo de libertad,1,annotator_2
1.3663322926338867e+18,"@CarlosFEsquer Estás entrando, ciertamente, y además distorsionando el argumento, porque en el artículo se habla siempre de elementos populistas, no de catalogar a nadie como populista . En todo caso, respecto a En Marche, aquí un texto que coincide en la apreciación https://t.co/CLalAbszNI",-1,annotator_2
1.4173786731713126e+18,"Muy buenas noticias del Gobierno de España para Miranda de Ebro.

Adif licita el proyecto constructivo para la conexión del paso inferior de El Crucero, en #Miranda de Ebro, con la carretera N-1
 
• El importe de licitación supera los 4,1 millones de euros 

Seguimos!",1,annotator_2
1.3697203173131717e+18,"Vista la deriva del PSOE, creo que en breve Sánchez va a presentar una moción de censura contra su Gobierno socialcomunista. Así podrá vender que él es la salvación frente a comunistas y separatistas.",-1,annotator_2
1.4121320617339249e+18,"Ni un paso atrás #Samuelsomostodos 🏳️‍🌈
Por la Libertad, por la Diversidad, por el Respeto 

 ✅La diversidad es la energía democrática 

✅La diversidad crea dimensión en el mundo

@PSOELaRioja @gpscongreso 
@PSdeG_LGTBI @socialistesLGTB https://t.co/I958RFT9Fg",-1,annotator_2
1.40291664177254e+18,"En poco menos de un mes, el Parlamento de Nafarroa, el Senado y el Parlamento Europeo han apoyado liberar las patentes de las vacunas.

En las tres ocasiones a petición de @EHBildu.

Lan eskergaren fruituak. Zorionak @BakartxoR, @g_elejabarrieta, @pernandobarrena eta @Left_EU! ✊ https://t.co/QMY9F1hLrY",1,annotator_2
1.390239981545853e+18,@LaRegente_ @fer_85_fer Yo la adoro ❤️,1,annotator_2
1.404464442469978e+18,"#Perú he recibido un archivo donde se analizan más de 3000 actas y comparan los resultados con los de la primera vuelta. Sorprende la masiva desviación en votos nulos, votos en blanco y cero votos o ninguno para @FuerzaPopularPe Hará bien la @ONPE_oficial en meditar su respuesta. https://t.co/ER7AfrQLMy",-1,annotator_2
1.407020335896146e+18,A este paso como empecemos a contar #traïdores no van a quedar #españoles 🍿🍿🍿🍿🍿🍿🍿,-1,annotator_2
1.3946005428156252e+18,"Hoxe no Congreso, na compaña de @abellas_p, @anaprietonieto, @uxia_tizon e @JavierCerqueir4 rexistrando unha iniciativa de impulso ao Xacobeo 2021-22. https://t.co/GIMRxHtx9y",x,annotator_2
1.3805112033074995e+18,"Nos congratulamos por el traspaso de competencias de Costas a la Comunidad Autónoma de #Canarias, pero es un proceso que requiere mucha sensibilidad. https://t.co/KOwd5ECdMb",0,annotator_2
1.3851580143369093e+18,"Guardeu-vos les dates! Ens veiem el 12 de maig amb l' @Hibai_, parlant sobre l'extrema dreta💥 https://t.co/VXQXEPPV3m",0,annotator_2
1.3877302514306417e+18,Recomendable articulo de mi compañera diputada  @MarisaSaavedraM pidiendo el voto para UP el #4m desde su punto de vista cristiano 👉🏽 ¿Qué está en juego el 4-M? Un punto de vista cristiano https://t.co/fyj0D6cAPC,1,annotator_2
1.398170445543846e+18,"Hemos de afrontar el problema en Cataluña. Un problema que se generó estando el PP en el Gobierno. 
El PP no hizo nada para afrontar el problema, y desde que gobierna Pedro Sánchez el problema se está afrontando, y se está buscando el entendimiento y la concordia. https://t.co/7ISGLRZOP6",-1,annotator_2
1.3895459962381353e+18,"No ha estado presente en el debate electoral, pero esta es la realidad ambiental de Madrid : “Madrid es una de las comunidades con menos regulaciones ambientales”: https://t.co/67qpKS6oc9",-1,annotator_2
1.3699624159164662e+18,@montserratfj @MeritxellSerret Ho faré!,0,annotator_2
1.361947772098904e+18,"Parece que no empieza mal el miércoles, @yodominguez 🤩
¡Qué ganas de leerlo! https://t.co/EC1GQ6DsFo",1,annotator_2
1.4059791240956723e+18,@_PepeEntrena @dipgra @InmaLopez14 @AnaPolicar @manologuirado @Carmenfdez_gr @Flor_Almon @rociopalaciosh @MCostaTropical @BegFol1 Magnifica noticia!,1,annotator_2
1.3869253520696074e+18,"Cuando el sabio señala la luna, el necio mira el dedo. https://t.co/xsUq9Ql4DE",0,annotator_2
1.4051458734540964e+18,"Chamorro acusa a Unidos Podemos de ""criminalizar"" sector agrario - La Tribuna de Ciudad Real https://t.co/Mw28Ry5DcI",0,annotator_2
